universityName,admissionType,departmentName,grade50,grade70
가천대학교,10,경제학과,,4.06
가천대학교,10,도시계획·조경학부,,3.51
가천대학교,10,심리학과,,4.82
가천대학교,10,운동재활학과,,4.66
가천대학교,10,회계세무학과,,3.93
가천대학교,11,건축학부,,3.94
가천대학교,11,관광경영학과,,5.07
가천대학교,11,응용통계학과,,5.03
가천대학교,12,미디어커뮤니케이션학과,,5.33
가천대학교,12,반도체물리학과,,5.47
가천대학교,12,사회복지학과,,5.0
가천대학교,12,약학과,,2.69
가천대학교,12,의료산업경영학과,,4.85
가천대학교,12,화학과,,4.71
가천대학교,13,건축학부,,3.3
가천대학교,13,바이오나노학과,,4.24
가천대학교,13,생명과학과,,4.36
가천대학교,13,스마트시티학과,,5.64
가천대학교,13,식품생명공학과,,4.34
가천대학교,13,식품영양학과,,4.88
가천대학교,13,신소재공학과,,4.24
가천대학교,13,의공학과,,5.5
가천대학교,13,토목환경공학과,,4.93
가천대학교,15,간호학과,,4.1
가천대학교,15,경제학과,,4.93
가천대학교,15,금융·빅데이터학부,,4.02
가천대학교,15,유아교육학과,,5.03
가천대학교,16,금융·빅데이터학부,,3.17
가천대학교,16,스마트팩토리전공,,4.95
가천대학교,16,시스템반도체학과,,5.7
가천대학교,16,회계세무학과,,5.35
가천대학교,17,스마트보안학과,,5.22
가천대학교,18,경영학과,,2.76
가천대학교,20,인공지능학과,,2.81
가천대학교,20,전기공학과,,5.09
가천대학교,20,컴퓨터공학과,,2.74
가천대학교,21,도시계획·조경학부,,5.01
가천대학교,22,법과대학,,2.84
가천대학교,26,금융·빅데이터학부,,5.2
가천대학교,26,기계공학부,,2.93
가천대학교,26,법과대학,,3.8
가천대학교,28,기계공학부,,4.11
가천대학교,28,바이오로직스학과,,4.75
가천대학교,30,AI인문대학,,4.28
가천대학교,30,경영학과,,3.88
가천대학교,30,화공생명배터리공학부,,2.77
가천대학교,321,자유전공,,4.48
가천대학교,33,건축학부,,5.16
가천대학교,33,의예과,,2.16
가천대학교,36,화공생명배터리공학부,,3.7
가천대학교,40,의예과,,3.31
가천대학교,40,인공지능학과,,5.32
가천대학교,40,컴퓨터공학과,,5.25
가천대학교,44,법과대학,,4.67
가천대학교,5,미디어커뮤니케이션학과,,2.32
가천대학교,5,운동재활학과,,4.0
가천대학교,5,한의예과,,1.12
가천대학교,50,경영학과,,5.37
가천대학교,51,기계공학부,,5.18
가천대학교,58,화공생명배터리공학부,,4.47
가천대학교,6,물리치료학과,,3.65
가천대학교,6,바이오나노학과,,3.4
가천대학교,6,방사선학과,,4.08
가천대학교,6,사회복지학과,,3.17
가천대학교,6,생명과학과,,3.93
가천대학교,6,식품생명공학과,,3.52
가천대학교,6,식품영양학과,,3.7
가천대학교,6,신소재공학과,,3.52
가천대학교,6,심리학과,,2.35
가천대학교,6,유아교육학과,,3.21
가천대학교,6,응급구조학과,,4.86
가천대학교,6,의공학과,,3.83
가천대학교,6,의료산업경영학과,,3.75
가천대학교,6,토목환경공학과,,3.68
가천대학교,6,패션산업학과,,4.06
가천대학교,61,반도체대학,,4.93
가천대학교,7,경제학과,,2.8
가천대학교,7,관광경영학과,,3.0
가천대학교,7,도시계획·조경학부,,4.22
가천대학교,7,바이오나노학과,,3.16
가천대학교,7,반도체물리학과,,3.84
가천대학교,7,사회복지학과,,3.71
가천대학교,7,생명과학과,,3.41
가천대학교,7,스마트시티학과,,4.61
가천대학교,7,스마트팩토리전공,,4.05
가천대학교,7,식품생명공학과,,2.68
가천대학교,7,신소재공학과,,3.2
가천대학교,7,응용통계학과,,4.12
가천대학교,7,의료산업경영학과,,3.14
가천대학교,7,클라우드공학과,,3.58
가천대학교,7,토목환경공학과,,2.84
가천대학교,7,패션산업학과,,4.33
가천대학교,7,한의예과,,2.54
가천대학교,7,화학과,,3.52
가천대학교,7,회계세무학과,,2.9
가천대학교,71,AI인문대학,,5.03
가천대학교,8,관광경영학과,,3.99
가천대학교,8,물리치료학과,,4.75
가천대학교,8,미디어커뮤니케이션학과,,3.97
가천대학교,8,방사선학과,,4.62
가천대학교,8,스마트보안학과,,2.94
가천대학교,8,심리학과,,3.65
가천대학교,8,유아교육학과,,3.93
가천대학교,8,전기공학과,,3.25
가천대학교,83,간호학과,,4.26
가천대학교,9,스마트팩토리전공,,3.22
가천대학교,9,전기공학과,,3.88
가천대학교,9,치위생학과,,4.13
가톨릭관동대학교,2,임상병리학과,5.52,5.52
가톨릭관동대학교,2,치위생학과,5.22,5.22
가톨릭관동대학교,3,국어교육과,5.2,5.2
가톨릭관동대학교,3,사회복지학전공,5.96,5.96
가톨릭관동대학교,3,영어교육과,5.42,5.65
가톨릭관동대학교,4,간호학과,3.8,4.4
가톨릭관동대학교,4,수학교육과,4.66,4.66
가톨릭관동대학교,4,역사교육과,4.63,5.08
가톨릭관동대학교,4,컴퓨터교육과,4.86,5.48
가톨릭관동대학교,5,경찰학부,5.83,6.07
가톨릭관동대학교,5,사회복지학전공,5.33,6.55
가톨릭관동대학교,5,의학과(의예과),1.34,1.45
가톨릭관동대학교,5,임상병리학과,4.27,4.83
가톨릭관동대학교,5,지리교육과,4.58,4.77
가톨릭관동대학교,5,항공정비학전공,5.89,6.34
가톨릭관동대학교,7,치위생학과,4.98,5.11
가톨릭관동대학교,8,간호학과,3.28,3.45
가톨릭대학교,3,경영학과,2.37,2.42
강남대학교,10,교육학과,4.22,4.26
강남대학교,10,법행정세무학부,4.2,4.43
강남대학교,10,중등특수교육과,4.58,4.72
강남대학교,10,초등특수교육과,4.04,4.19
강남대학교,15,전자반도체공학부,4.41,4.67
강남대학교,15,컴퓨터공학부,4.51,4.74
강남대학교,16,인공지능융합공학부,4.43,4.47
강남대학교,17,복지융합대학,4.07,4.39
강남대학교,2,글로벌문화콘텐츠대학,4.0,4.0
강남대학교,2,법행정세무학부,6.93,6.93
강남대학교,2,복지융합대학,5.41,5.6
강남대학교,2,사회복지학부(야),6.14,6.14
강남대학교,2,인공지능융합공학부,5.63,5.81
강남대학교,2,컴퓨터공학부,5.06,5.37
강남대학교,20,글로벌문화콘텐츠대학,4.01,4.14
강남대학교,20,유아교육과,4.42,4.52
강남대학교,25,법행정세무학부,4.3,4.69
강남대학교,25,부동산건설학부,5.09,5.27
강남대학교,27,자유전공학부,4.29,4.5
강남대학교,27,전자반도체공학부,4.9,5.08
강남대학교,28,글로벌문화콘텐츠대학,4.48,4.63
강남대학교,28,인공지능융합공학부,5.13,5.26
강남대학교,28,컴퓨터공학부,4.76,4.82
강남대학교,3,디자인학과,3.75,4.01
강남대학교,3,법행정세무학부(야),5.59,6.26
강남대학교,3,상경학부,6.74,6.8
강남대학교,3,상경학부(야),4.93,5.16
강남대학교,3,자유전공학부,5.49,5.93
강남대학교,3,중등특수교육과,3.79,3.79
강남대학교,3,초등특수교육과,3.41,3.41
강남대학교,30,복지융합대학,4.28,4.47
강남대학교,30,상경학부,4.31,4.37
강남대학교,5,법행정세무학부,5.63,6.01
강남대학교,5,복지융합대학,6.29,6.34
강남대학교,5,인공지능융합공학부,5.71,5.85
강남대학교,5,전자반도체공학부,5.61,5.68
강남대학교,5,컴퓨터공학부,5.63,5.82
강남대학교,6,법행정세무학부,5.28,5.54
강남대학교,6,부동산건설학부,5.56,5.79
강남대학교,7,복지융합대학,4.42,4.76
강남대학교,8,글로벌문화콘텐츠대학,4.89,5.36
강남대학교,8,상경학부,4.66,4.81
건국대학교,,KU자유전공학부,4.81,5.24
건국대학교,,간호학과,2.94,3.11
건국대학교,,건축학부,2.56,2.88
건국대학교,,경영학과,2.5,3.5
건국대학교,,경제통상학과,5.26,5.45
건국대학교,,경제학과,2.28,2.33
건국대학교,,경찰학과,3.81,3.95
건국대학교,,국어국문학과,2.44,2.57
건국대학교,,국제무역학과,2.63,2.67
건국대학교,,기계‧로봇‧자동차공학부,2.32,2.33
건국대학교,,기술경영학과,2.33,2.5
건국대학교,,녹색기술융합학과,4.65,4.92
건국대학교,,동화·한국어문화학과,4.87,4.98
건국대학교,,메카트로닉스공학과,5.17,5.47
건국대학교,,문헌정보학과,4.36,4.43
건국대학교,,문화콘텐츠학과,2.33,2.5
건국대학교,,물리학과,2.27,2.5
건국대학교,,미디어커뮤니케이션학과,2.37,2.56
건국대학교,,바이오메디컬공학과,5.09,5.27
건국대학교,,바이오의약학과,4.54,4.59
건국대학교,,뷰티화장품학과,4.37,4.53
건국대학교,,사학과,2.46,2.5
건국대학교,,사회복지학과,4.83,5.02
건국대학교,,사회환경공학부,2.5,2.71
건국대학교,,산업공학과,2.07,2.11
건국대학교,,생명공학과,4.33,4.61
건국대학교,,생물공학과,2.04,2.15
건국대학교,,소방방재융합학과,4.69,4.84
건국대학교,,수학과,2.26,2.42
건국대학교,,식품영양학과,5.0,5.15
건국대학교,,신문방송학과,4.42,4.74
건국대학교,,에너지신소재공학과,5.37,5.41
건국대학교,,영어문화학과,5.05,5.25
건국대학교,,영어영문학과,3.11,3.86
건국대학교,,유아교육과,4.73,4.87
건국대학교,,응용통계학과,2.33,2.38
건국대학교,,의예과,1.34,1.51
건국대학교,,재료공학과,2.25,2.4
건국대학교,,전기전자공학부,2.04,2.15
건국대학교,,정치외교학과,2.3,2.36
건국대학교,,중어중문학과,4.3,5.17
건국대학교,,지리학과,2.96,3.27
건국대학교,,철학과,2.72,3.34
건국대학교,,컴퓨터공학과,4.8,5.18
건국대학교,,컴퓨터공학부,2.04,2.25
건국대학교,,항공우주‧모빌리티공학과,2.67,2.89
건국대학교,,행정학과,2.26,2.38
건국대학교,,화공학부,2.08,2.12
건국대학교,,화학과,2.13,2.14
건양대학교,,국방XR학부 디지털콘텐츠학과 스마트보안학과,5.62,5.74
건양대학교,,국방경찰행정학부 특수교육과,7.65,7.65
건양대학교,,군사학과(남) 군사학과(여),4.82,5.43
건양대학교,,글로벌의료뷰티학과,5.78,6.46
건양대학교,,글로벌의료뷰티학전공,5.87,6.42
건양대학교,,스마트보안학과,5.94,5.94
건양대학교,,스마트팜학부,6.0,6.0
건양대학교,,인공지능학과,5.37,5.88
건양대학교,,재난안전소방학전공 ND산업디자인학부,6.34,6.34
건양대학교,,재활퍼스널트레이닝학과,6.08,6.46
건양대학교,,특수교육과,7.56,7.56
경북대학교,,건축학부 (건축공학전공),3.82,3.91
경북대학교,,건축학부(건축공학전공),3.08,3.09
경북대학교,,건축학부(건축학전공),3.6,3.77
경북대학교,,경상대학 자율학부,3.25,3.26
경북대학교,,경영학부,3.15,3.2
경북대학교,,경제통상학부,3.02,3.28
경북대학교,,고고인류학과,3.16,3.21
경북대학교,,고분자공학과,3.43,3.52
경북대학교,,공과대학 자율학부,3.27,3.38
경북대학교,,국어국문학과,3.49,3.71
경북대학교,,금속재료공학과,2.84,2.86
경북대학교,,기계공학부,3.33,3.48
경북대학교,,노어노문학과,3.89,4.09
경북대학교,,농업생명과학대학 자율학부,3.62,3.83
경북대학교,,독어독문학과,3.0,3.01
경북대학교,,문헌정보학과,3.19,3.45
경북대학교,,물리학과,4.3,4.56
경북대학교,,미디어커뮤니케이션학과,2.23,2.31
경북대학교,,불어불문학과,2.85,2.89
경북대학교,,사학과,4.28,4.49
경북대학교,,사회과학대학 자율학부,2.58,2.66
경북대학교,,사회복지학부,3.86,4.09
경북대학교,,사회학과,2.63,2.67
경북대학교,,산림과학ㆍ조경학부,3.61,3.99
경북대학교,,생명공학부,2.78,2.97
경북대학교,,생물학과,2.46,2.75
경북대학교,,수학과,2.3,2.54
경북대학교,,식품공학부,3.01,3.13
경북대학교,,신소재공학과,3.13,3.19
경북대학교,,심리학과,2.64,2.72
경북대학교,,영어영문학과,2.68,2.83
경북대학교,,유럽어교육학부 (독어교육전공),5.15,5.24
경북대학교,,응용생명과학부,3.02,3.17
경북대학교,,응용화학과,3.08,3.22
경북대학교,,인문대학 자율학부,3.28,3.33
경북대학교,,일어일문학과,2.92,2.96
경북대학교,,자연과학대학 자율학부,3.36,3.72
경북대학교,,전자공학부,2.74,2.95
경북대학교,,전자공학부 (인공지능전공),3.17,3.21
경북대학교,,정치외교학과,2.33,2.37
경북대학교,,중어중문학과,2.79,2.84
경북대학교,,지구시스템과학부,3.7,4.02
경북대학교,,지리학과,2.92,2.96
경북대학교,,철학과,3.01,3.31
경북대학교,,컴퓨터학부,2.86,3.03
경북대학교,,컴퓨터학부 (글로벌소프트웨어융합전공),3.04,3.38
경북대학교,,컴퓨터학부 (인공지능컴퓨팅전공),3.09,3.28
경북대학교,,토목공학과,2.94,3.07
경북대학교,,통계학과,2.69,2.79
경북대학교,,한문학과,3.22,3.24
경북대학교,,화학공학과,2.33,2.46
경북대학교,,화학과,2.85,2.99
경상국립대학교,10,국제통상학과,5.01,4.23
경상국립대학교,10,의류학과,5.25,5.0
경상국립대학교,11,생명과학부,3.56,4.96
경상국립대학교,11,정보통계학과,4.71,5.63
경상국립대학교,12,사회복지학부,4.03,3.98
경상국립대학교,12,수학물리학부,5.31,5.23
경상국립대학교,12,정치외교학과,4.27,4.11
경상국립대학교,12,화학과,4.47,3.92
경상국립대학교,13,회계세무학부,5.1,4.63
경상국립대학교,14,경영학부,3.87,4.1
경상국립대학교,15,국어국문학과,4.46,4.96
경상국립대학교,19,수학물리학부,5.27,6.38
경상국립대학교,4,경영정보학과,4.75,4.75
경상국립대학교,4,독어독문학과,5.34,5.34
경상국립대학교,4,러시아학과,5.43,5.43
경상국립대학교,4,영어영문학부 영어전공,4.68,4.68
경상국립대학교,4,철학과,4.82,4.82
경상국립대학교,4,한문학과,5.6,5.6
경상국립대학교,5,건축공학부,3.97,3.88
경상국립대학교,5,경영학부,4.38,4.38
경상국립대학교,5,경제학부,4.26,4.26
경상국립대학교,5,국제통상학과,4.81,4.57
경상국립대학교,5,도시공학과,4.71,5.19
경상국립대학교,5,독어독문학과,4.3,5.22
경상국립대학교,5,러시아학과,5.44,4.74
경상국립대학교,5,불어불문학과,5.75,5.03
경상국립대학교,5,정보통계학과,5.44,5.44
경상국립대학교,5,제약공학과,3.26,4.86
경상국립대학교,5,중어중문학과,5.59,5.15
경상국립대학교,5,철학과,4.7,4.7
경상국립대학교,5,한문학과,6.21,4.96
경상국립대학교,5,항노화신소재과학과,5.27,5.11
경상국립대학교,5,화학과,4.47,5.06
경상국립대학교,6,미디어커뮤니케이션학과,3.37,3.88
경상국립대학교,6,사회복지학부,4.11,4.0
경상국립대학교,6,중어중문학과,6.1,6.49
경상국립대학교,6,행정학과,3.72,4.06
경상국립대학교,6,회계세무학부,3.97,4.86
경상국립대학교,7,경제학부,3.93,4.37
경상국립대학교,7,사학과,3.82,4.08
경상국립대학교,7,생명과학부,4.47,4.42
경상국립대학교,7,식품영양학과,3.86,3.97
경상국립대학교,7,심리학과,3.11,3.6
경상국립대학교,7,의류학과,4.4,4.56
경상국립대학교,8,경영정보학과,4.61,4.6
경상국립대학교,8,국어국문학과,4.21,3.99
경상국립대학교,8,사회학과,4.45,4.36
경상국립대학교,8,영어영문학부 영어영문학전공,3.97,4.56
경상국립대학교,9,영어영문학부 영어영문학전공,4.89,4.63
경상국립대학교,9,지질과학과,5.18,4.6
경성대학교,10,광고홍보학과,5.18,5.38
경성대학교,12,경제금융물류학부,6.18,6.45
경성대학교,12,사회복지학과,5.22,5.38
경성대학교,14,영어영문학과,6.47,6.52
경성대학교,15,글로컬문화학부,6.47,6.64
경성대학교,15,인문문화학부,5.77,5.95
경성대학교,17,경영학과,4.82,5.8
경성대학교,2,동물보건생명과학과,5.62,5.62
경성대학교,3,건축학과,5.75,5.79
경성대학교,3,미디어콘텐츠학과,3.06,3.83
경성대학교,3,실내건축학과,4.71,5.53
경성대학교,3,외식서비스경영학전공,3.38,3.58
경성대학교,3,유아교육과,4.59,4.69
경성대학교,3,호텔관광경영학전공,3.15,3.25
경성대학교,3,화장품학과,5.24,5.97
경성대학교,4,미디어커뮤니케이션학과,4.47,4.47
경성대학교,4,법학과,4.72,4.72
경성대학교,4,식품영양학과,5.94,5.94
경성대학교,4,윤리교육과,4.09,4.09
경성대학교,4,컴퓨터공학과,5.08,5.08
경성대학교,5,경찰행정학과,4.89,5.06
경성대학교,5,광고홍보학과,5.2,5.48
경성대학교,5,국제무역통상학과,5.25,5.25
경성대학교,5,문헌정보학과,3.92,4.44
경성대학교,5,물리치료학과,4.41,4.41
경성대학교,5,심리학과,5.19,5.35
경성대학교,5,영상애니메이션학부,3.96,4.32
경성대학교,5,유아교육과,4.31,4.52
경성대학교,5,패션디자인학과,5.47,5.71
경성대학교,5,회계학과,3.8,3.96
경성대학교,6,건축학과,5.41,5.45
경성대학교,6,빅데이터응용통계학과,5.29,5.38
경성대학교,6,사회복지학과,5.24,5.31
경성대학교,6,외식서비스경영학전공,6.13,6.33
경성대학교,6,토목공학과,5.44,5.54
경성대학교,6,호텔관광경영학전공,3.6,3.67
경성대학교,6,환경공학과,5.94,6.17
경성대학교,7,기계자동차공학과,5.6,6.34
경성대학교,7,도시계획학과,5.06,6.18
경성대학교,7,메카트로닉스공학과,4.18,6.23
경성대학교,8,글로컬문화학부,5.72,6.0
경성대학교,8,미디어커뮤니케이션학과,4.38,4.41
경성대학교,8,법학과,5.93,6.46
경성대학교,9,경영학과,5.42,5.63
경성대학교,9,경찰행정학과,5.11,5.23
경성대학교,9,국제무역통상학과,6.0,6.31
경성대학교,9,문헌정보학과,4.74,5.12
경성대학교,9,심리학과,5.24,5.49
경성대학교,9,인문문화학부,5.16,5.41
경성대학교,9,중국학과,5.35,7.03
경성대학교,9,회계학과,4.73,5.6
경운대학교,10,물리치료학과,4.0,4.9
경운대학교,10,반도체학과,5.6,6.5
경운대학교,10,항공정비학부,5.9,6.9
경운대학교,12,무인항공기학부,5.8,6.8
경운대학교,13,물리치료학과,3.6,4.1
경운대학교,15,산업재난안전학과,5.7,7.0
경운대학교,15,소프트웨어학부,6.1,7.2
경운대학교,15,항공정비학부,5.8,6.8
경운대학교,16,디자인융합학부,5.9,7.0
경운대학교,20,경찰행정학과,5.7,6.5
경운대학교,20,무인항공기학부,5.5,6.7
경운대학교,20,반도체학과,5.8,6.7
경운대학교,26,항공관제물류학부,5.4,6.5
경운대학교,27,임상병리학과,4.5,5.8
경운대학교,27,항공서비스학과,5.8,6.9
경운대학교,3,치위생학과,5.6,6.1
경운대학교,3,항공서비스학과,5.4,6.5
경운대학교,3,항공운항학과,4.0,5.0
경운대학교,3,항공정비학부,6.0,7.2
경운대학교,30,작업치료학과,4.9,6.1
경운대학교,32,항공운항학과,3.5,4.5
경운대학교,34,치위생학과,4.6,5.9
경운대학교,35,소프트웨어학부,5.9,7.0
경운대학교,4,항공관제물류학부,5.8,6.8
경운대학교,40,항공정비학부,5.5,6.7
경운대학교,43,보건의료상담복지학부,5.7,6.5
경운대학교,45,간호학과,3.8,4.6
경운대학교,5,무인항공기학부,6.0,7.3
경운대학교,5,임상병리학과,5.5,5.9
경운대학교,6,보건의료상담복지학부,5.9,7.1
경운대학교,7,무인항공기학부,5.9,6.9
경운대학교,9,치위생학과,5.1,6.1
경인교육대학교,18,초등교육과,2.91,3.03
경인교육대학교,20,초등교육과,4.36,5.77
경인교육대학교,21,초등교육과,2.29,2.4
경인교육대학교,215,초등교육과,2.25,2.37
경인교육대학교,3,초등교육과,1.72,4.34
경인교육대학교,4,초등교육과,2.63,3.54
경일대학교,10,소방방재학부,,4.06
경일대학교,12,노인체육복지학과,,5.67
경일대학교,15,사진영상학부,,3.93
경일대학교,16,응급구조학과,,4.79
경일대학교,2,경찰행정학과,,5.83
경일대학교,3,철도운전시스템학부,,4.92
경일대학교,30,간호학과,,3.15
경일대학교,5,부동산지적학과,,4.58
경희대학교,10,러시아어학과,4.6,5.35
경희대학교,10,철학과,2.14,2.37
경희대학교,10,회계·세무학과,3.58,3.79
경희대학교,11,스페인어학과,3.22,4.28
경희대학교,11,영어영문학과,2.32,3.51
경희대학교,11,일본어학과,4.2,4.43
경희대학교,11,프랑스어학과,4.06,4.33
경희대학교,12,응용영어통번역학과,3.49,3.74
경희대학교,14,글로벌커뮤니케이션학부,4.68,4.7
경희대학교,14,사학과,2.29,2.42
경희대학교,14,정치외교학과,1.99,2.06
경희대학교,14,중국어학과,4.47,4.6
경희대학교,14,행정학과,2.19,2.27
경희대학교,15,글로벌Hospitality·관광학과,3.91,4.04
경희대학교,16,무역학과,2.11,2.61
경희대학교,18,자율전공학부,1.85,1.89
경희대학교,20,경제학과,2.22,2.35
경희대학교,20,국어국문학과,2.34,3.89
경희대학교,21,관광·엔터테인먼트학부,2.38,2.51
경희대학교,22,조리&푸드디자인학과,1.88,2.07
경희대학교,25,미디어학과,1.93,2.04
경희대학교,28,Hospitality경영학과,3.97,4.4
경희대학교,45,국제학과,4.09,4.63
경희대학교,51,경영학과,2.2,2.37
경희대학교,6,빅데이터응용학과,1.96,2.05
경희대학교,7,한국어학과,2.86,3.97
경희대학교,8,사회학과,2.02,2.05
계명대학교,11,일본어일본학과,5.45,5.59
계명대학교,12,중국어중국학과,5.96,6.09
계명대학교,35,자율전공부,4.84,5.09
계명대학교,4,국어국문학과,5.14,5.14
계명대학교,4,기독교학과,6.3,6.3
계명대학교,4,독일유럽학과,6.26,6.26
계명대학교,4,한국어교육과,5.01,5.01
계명대학교,45,자율전공부,4.53,4.82
계명대학교,5,철학과,4.86,4.86
계명대학교,5,한국어교육과,6.4,6.45
계명대학교,6,국어국문학과,4.83,5.36
계명대학교,6,독일유럽학과,6.03,6.12
계명대학교,6,러시아중앙 아시아학과,6.33,6.7
계명대학교,6,사학과,5.12,5.13
계명대학교,6,스페인어 중남미학과,5.86,6.41
계명대학교,7,영어영문학과,5.77,5.89
계명대학교,8,중국어중국학과,6.43,6.66
계명대학교,9,영어영문학과,5.59,6.27
고려대학교,,경영대학,2.26,2.54
고려대학교,,경제학과,2.13,2.64
고려대학교,,공과대학,1.88,2.03
고려대학교,,국어국문학과,2.54,2.64
고려대학교,,노어노문학과,3.26,3.43
고려대학교,,독어독문학과,2.78,3.17
고려대학교,,물리학과,1.94,1.97
고려대학교,,불어불문학과,2.99,3.36
고려대학교,,사학과,2.07,2.41
고려대학교,,사회학과,1.78,1.93
고려대학교,,생명공학부,1.67,1.99
고려대학교,,생명과학부,1.75,1.91
고려대학교,,서어서문학과,2.82,3.09
고려대학교,,수학과,1.78,2.01
고려대학교,,식품공학과,1.65,1.96
고려대학교,,식품자원경제학과,1.9,2.32
고려대학교,,신소재공학부,1.81,2.04
고려대학교,,언어학과,2.17,2.43
고려대학교,,영어영문학과,2.41,2.86
고려대학교,,일어일문학과,2.61,2.78
고려대학교,,정치외교학과,1.74,2.38
고려대학교,,중어중문학과,2.19,2.54
고려대학교,,지구환경과학과,2.02,2.05
고려대학교,,철학과,2.12,2.31
고려대학교,,통계학과,1.94,2.36
고려대학교,,한국사학과,2.07,2.28
고려대학교,,한문학과,2.07,2.1
고려대학교,,행정학과,1.81,2.12
고려대학교,,화공생명공학과,1.7,1.95
고려대학교,,화학과,1.76,1.9
고려대학교,,환경생태공학부,1.89,2.12
공주교육대학교,123,초등교육과,2.81,3.02
공주교육대학교,53,초등교육과,2.4,2.61
광신대학교,,복지상담 융합학부,,8.0
광신대학교,,신학과,,7.0
광주교육대학교,10,(농어촌학생전형),3.25,3.68
광주교육대학교,40,(광주인재전형),2.68,2.95
광주교육대학교,40,(교직적성우수자전형),2.55,2.75
