universityName,admissionType,departmentName,grade50,grade70
동의대학교,8,국어국문학과,6.5,6.5
동의대학교,8,미디어커뮤니케이션학과,6.04,6.04
동의대학교,8,일본학과,6.27,7.08
동의대학교,8,중어중국학과,6.0,6.0
동의대학교,9,사회복지학과,6.72,6.72
동의대학교,9,임상병리학과,5.33,5.33
명지대학교,,건축대학,3.76,3.76
명지대학교,,반도체·ICT대학,3.87,3.87
명지대학교,,스마트시스템공과대학,3.33,3.45
명지대학교,,자율전공학부(자연),3.37,3.41
명지대학교,,화학·생명과학대학,3.39,3.51
명지대학교,10,법학과,3.2,3.33
명지대학교,10,영어영문학전공,3.14,3.27
명지대학교,10,정치외교학전공,3.41,3.45
명지대학교,10,행정학전공,3.19,3.36
명지대학교,11,건축학전공,3.08,3.23
명지대학교,11,경제학전공,3.09,3.15
명지대학교,14,건설환경공학전공,3.85,3.93
명지대학교,14,기계시스템공학부,3.61,3.7
명지대학교,14,법학과,3.39,3.6
명지대학교,14,산업경영공학과,3.44,3.5
명지대학교,14,영어영문학전공,4.67,5.12
명지대학교,14,정보통신공학전공,3.73,3.8
명지대학교,14,정치외교학전공,5.38,5.85
명지대학교,14,컴퓨터공학전공,3.5,3.58
명지대학교,14,행정학전공,3.66,3.87
명지대학교,14,환경시스템공학전공,3.6,3.62
명지대학교,16,정보통신공학전공,3.36,3.44
명지대학교,18,컴퓨터공학전공,3.17,3.27
명지대학교,2,건설환경공학전공,3.66,3.66
명지대학교,2,공간디자인학과,3.78,3.78
명지대학교,2,국어국문학전공,3.1,3.1
명지대학교,2,기계시스템공학부,3.24,3.24
명지대학교,2,문헌정보학전공,3.32,3.32
명지대학교,2,미술사·역사학전공,3.15,3.15
명지대학교,2,스마트모빌리티공학전공,4.11,4.11
명지대학교,2,시스템생명과학전공,2.94,2.94
명지대학교,2,식품영양학전공,3.12,3.12
명지대학교,2,아랍지역학전공,3.49,3.49
명지대학교,2,융합에너지학전공,3.31,3.31
명지대학교,2,응용통계학전공,3.63,3.63
명지대학교,2,일어일문학전공,3.51,3.51
명지대학교,2,전통건축학전공,3.83,3.83
명지대학교,2,중어중문학전공,4.47,4.47
명지대학교,2,화학나노학전공,3.12,3.12
명지대학교,2,환경시스템공학전공,3.68,3.68
명지대학교,21,전기전자공학부,3.46,3.6
명지대학교,24,자율전공학부(자연),3.24,3.38
명지대학교,25,전기전자공학부,3.27,3.38
명지대학교,3,경제학전공,2.92,3.19
명지대학교,3,국어국문학전공,3.13,3.19
명지대학교,3,국제통상학전공,3.1,3.29
명지대학교,3,디지털미디어학부,2.73,2.77
명지대학교,3,문헌정보학전공,3.1,3.29
명지대학교,3,반도체공학부,2.91,3.51
명지대학교,3,법학과,2.97,3.46
명지대학교,3,식품영양학전공,2.84,3.01
명지대학교,3,아랍지역학전공,2.47,3.74
명지대학교,3,영어영문학전공,3.15,3.15
명지대학교,3,응용통계학전공,2.98,3.06
명지대학교,3,정치외교학전공,3.49,3.59
명지대학교,3,행정학전공,3.58,3.83
명지대학교,3,화학나노학전공,2.45,2.79
명지대학교,4,경영대학,3.36,3.36
명지대학교,4,국제통상학전공,3.13,3.13
명지대학교,4,미디어· 휴먼라이프대학,3.49,3.49
명지대학교,4,사회과학대학,3.6,3.6
명지대학교,4,인문대학,3.49,3.49
명지대학교,5,미술사·역사학전공,2.99,3.03
명지대학교,5,스마트모빌리티공학전공,3.62,3.62
명지대학교,5,스마트시스템공과대학,3.27,3.28
명지대학교,5,인공지능· 소프트웨어융합대학,3.32,3.58
명지대학교,5,일어일문학전공,4.92,4.97
명지대학교,5,자율전공학부(인문),2.96,3.08
명지대학교,5,화학·생명과학대학,3.14,3.32
명지대학교,6,건설환경공학전공,3.57,3.64
명지대학교,6,건축학전공,3.18,3.28
명지대학교,6,경제학전공,3.34,3.41
명지대학교,6,공간디자인학과,3.68,3.77
명지대학교,6,국어국문학전공,3.18,3.19
명지대학교,6,국제통상학전공,3.37,3.49
명지대학교,6,디지털미디어학부,3.0,3.1
명지대학교,6,문헌정보학전공,3.28,3.63
명지대학교,6,미술사·역사학전공,3.21,3.51
명지대학교,6,반도체·ICT대학,3.38,3.45
명지대학교,6,반도체공학부,3.48,3.48
명지대학교,6,스마트모빌리티공학전공,3.6,3.88
명지대학교,6,시스템생명과학전공,3.13,3.18
명지대학교,6,식품영양학전공,3.39,3.56
명지대학교,6,신소재공학전공,3.41,3.49
명지대학교,6,아동학전공,3.46,3.52
명지대학교,6,아랍지역학전공,4.15,4.15
명지대학교,6,융합에너지학전공,3.55,3.84
명지대학교,6,응용통계학전공,3.56,3.57
명지대학교,6,일어일문학전공,4.36,4.96
명지대학교,6,전통건축학전공,3.59,3.62
명지대학교,6,중어중문학전공,5.22,5.24
명지대학교,6,청소년지도학전공,3.68,3.7
명지대학교,6,화학공학전공,3.44,3.46
명지대학교,6,화학나노학전공,3.39,3.46
명지대학교,7,산업경영공학과,3.27,3.28
명지대학교,7,신소재공학전공,3.39,3.47
명지대학교,8,시스템생명과학전공,3.04,3.23
명지대학교,8,화학공학전공,2.92,2.94
명지대학교,8,환경시스템공학전공,3.3,3.47
명지대학교,9,기계시스템공학부,3.28,3.33
목원대학교,3,역사학과,2.79,3.75
목원대학교,3,외식조리‧제과제빵학과,3.79,4.25
목원대학교,4,경찰법학과,4.57,5.13
목원대학교,4,광고홍보커뮤니케이션학부,3.5,4.0
목원대학교,5,경영학부,4.44,5.5
목원대학교,5,사회복지학과,4.15,4.0
목포가톨릭대학교,26,간호학과,4.64,4.97
배재대학교,배양영재,유아교육과,3.3,3.4
배재대학교,서류100,간호학과,2.7,2.9
배재대학교,서류100,외식조리학과,5.1,5.3
백석대학교,10,경상학부,5.37,5.48
백석대학교,10,경찰학부,4.36,4.45
백석대학교,10,보건학부 (응급구조학과),4.12,4.31
백석대학교,10,보건학부 (작업치료학과),5.0,5.2
백석대학교,10,컴퓨터공학부,5.58,5.74
백석대학교,11,보건학부 (물리치료학과),3.54,3.64
백석대학교,11,보건학부 (치위생학과),4.86,5.15
백석대학교,15,사범학부 (유아교육과),4.66,4.87
백석대학교,15,사범학부 (특수교육과),5.27,5.52
백석대학교,15,사회복지학부,5.23,5.71
백석대학교,20,간호학과,3.35,3.44
백석대학교,4,사범학부 (유아특수교육과),4.77,6.67
백석대학교,5,기독교학부,5.06,5.06
백석대학교,5,사범학부 (특수체육교육과),4.33,4.83
백석대학교,5,스포츠과학부,3.37,3.37
백석대학교,5,첨단IT학부,6.02,6.41
백석대학교,8,관광학부,4.72,4.95
백석대학교,8,어문학부,4.92,5.26
부산가톨릭대학교,10,간호학과,3.54,3.61
부산가톨릭대학교,10,물리치료학과,3.94,4.15
부산가톨릭대학교,10,언어청각치료학과,4.65,6.47
부산가톨릭대학교,11,간호학과,4.06,4.21
부산가톨릭대학교,11,병원경영학과,6.23,6.71
부산가톨릭대학교,12,사회복지학과,6.59,6.73
부산가톨릭대학교,12,언어청각치료학과,6.19,6.28
부산가톨릭대학교,13,물리치료학과,3.45,3.75
부산가톨릭대학교,14,치기공학과,5.0,5.35
부산가톨릭대학교,16,간호학과,3.72,3.79
부산가톨릭대학교,16,방사선학과,4.47,4.6
부산가톨릭대학교,17,임상병리학과,4.63,4.7
부산가톨릭대학교,18,임상병리학과,4.61,4.74
부산가톨릭대학교,19,방사선학과,4.67,4.91
부산가톨릭대학교,2,사회복지학과,7.78,7.78
부산가톨릭대학교,2,상담심리학과,7.64,7.64
부산가톨릭대학교,2,소방방재학과,6.38,6.38
부산가톨릭대학교,2,치기공학과,5.68,5.68
부산가톨릭대학교,22,치기공학과,5.07,5.55
부산가톨릭대학교,23,간호학과,3.57,3.69
부산가톨릭대학교,3,방사선학과,4.14,5.0
부산가톨릭대학교,3,사회복지학과,4.52,4.52
부산가톨릭대학교,3,산업안전보건학과,5.12,5.12
부산가톨릭대학교,3,임상병리학과,5.49,5.59
부산가톨릭대학교,3,치기공학과,4.15,5.91
부산가톨릭대학교,3,컴퓨터정보공학과,5.4,5.4
부산가톨릭대학교,4,물리치료학과,3.84,3.84
부산가톨릭대학교,4,소방방재학과,5.59,5.59
부산가톨릭대학교,4,유통마케팅학과,4.67,7.35
부산가톨릭대학교,5,물리치료학과,4.07,4.19
부산가톨릭대학교,5,산업안전보건학과,5.26,5.26
부산가톨릭대학교,5,유통마케팅학과,6.0,7.43
부산가톨릭대학교,6,물리치료학과,4.19,4.97
부산가톨릭대학교,6,방사선학과,5.21,5.5
부산가톨릭대학교,6,유통마케팅학과,5.86,5.86
부산가톨릭대학교,6,임상병리학과,4.77,4.87
부산가톨릭대학교,6,컴퓨터정보공학과,6.7,7.05
부산가톨릭대학교,8,소방방재학과,5.5,5.82
부산가톨릭대학교,9,방사선학과,4.88,5.21
부산가톨릭대학교,9,병원경영학과,6.52,6.55
부산가톨릭대학교,9,상담심리학과,4.97,4.97
부산가톨릭대학교,9,치기공학과,6.06,6.66
부산교육대학교,12,초등교육학부,2.62,2.7
부산교육대학교,125,초등교육학부,2.49,2.59
부산교육대학교,3,초등교육학부,3.97,3.97
부산교육대학교,5,초등교육학부,2.81,2.81
부산교육대학교,65,초등교육학부,2.62,2.79
부산대학교,,간호학과,2.1,2.27
부산대학교,,고분자공학과,2.6,2.6
부산대학교,,광메카트로닉스공학과,2.59,2.99
부산대학교,,기계공학부,2.41,2.53
부산대학교,,대기환경과학과,2.96,3.01
부산대학교,,도시공학과,2.7,2.81
부산대학교,,식품자원경제학과,3.88,3.88
부산대학교,,원예생명과학과,4.0,4.0
부산대학교,,의류학과,3.2,3.27
부산대학교,,의예과,1.22,1.27
부산대학교,,해양학과,2.79,2.82
부산대학교,10,독어독문학과,3.25,3.48
부산대학교,10,사회기반시스템공학과,3.11,3.16
부산대학교,10,생명과학과,2.26,2.81
부산대학교,10,전기전자공학부(전기공학전공),2.4,2.5
부산대학교,10,조선해양공학과,2.73,3.02
부산대학교,12,물리학과,3.05,3.26
부산대학교,12,재료공학부,2.37,2.56
부산대학교,13,유기소재시스템공학과,2.8,2.91
부산대학교,15,환경공학과,2.51,2.65
부산대학교,25,기계공학부,2.39,2.48
부산대학교,4,국어국문학과,2.03,2.03
부산대학교,4,노어노문학과,3.84,3.84
부산대학교,4,대기환경과학과,2.86,2.86
부산대학교,5,사회복지학과,2.53,2.62
부산대학교,5,수학과,2.51,2.56
부산대학교,5,언어정보학과,3.34,3.42
부산대학교,5,전기전자공학부(반도체공학전공),2.41,2.53
부산대학교,5,중어중문학과,3.63,3.65
부산대학교,5,지질환경과학과,2.86,2.91
부산대학교,5,한문학과,3.51,3.92
부산대학교,6,건축공학과,2.67,3.03
부산대학교,6,전기전자공학부(전자공학전공),2.04,2.05
부산대학교,6,철학과,2.89,3.02
부산대학교,7,도시공학과,2.88,2.95
부산대학교,7,분자생물학과,2.0,2.09
부산대학교,7,영어영문학과,2.68,2.73
부산대학교,7,화공생명공학과,2.12,2.13
부산대학교,7,화학과,1.98,2.13
부산대학교,8,고고학과,3.46,3.53
부산대학교,8,고분자공학과,2.2,2.29
부산대학교,8,미생물학과,2.3,2.32
부산대학교,8,산업공학과,2.38,2.53
부산대학교,8,일어일문학과,3.29,3.35
부산대학교,8,항공우주공학과,2.46,2.53
부산대학교,9,건축학과,2.5,2.54
부산대학교,9,사학과,2.7,2.92
부산외국어대학교,12,스포츠재활전공,4.4,4.4
부산외국어대학교,3,사회체육전공,4.4,5.2
부산외국어대학교,5,항공서비스전공,4.4,4.4
상명대학교,,농·어촌학생전형 (인문계열),4.46,4.71
상명대학교,1,조형예술전공,4.84,4.84
상명대학교,10,간호학과,3.4,3.61
상명대학교,10,글로벌경영학과,3.25,3.48
상명대학교,10,글로벌금융경영학부,4.14,4.42
상명대학교,10,글로벌지역학부,4.86,5.01
상명대학교,10,디자인학부,3.62,3.85
상명대학교,11,경영학부,3.01,3.17
상명대학교,123,융합경영학과,5.13,5.67
상명대학교,17,컴퓨터과학전공,3.04,3.15
상명대학교,2,가족복지학과,3.41,3.41
상명대학교,2,게임전공,3.36,3.36
상명대학교,2,공간환경학부,2.59,2.59
상명대학교,2,교육학과,3.23,3.23
상명대학교,2,국어교육과,2.98,2.98
상명대학교,2,무대미술전공,3.13,3.13
상명대학교,2,문헌정보학전공,2.82,2.82
상명대학교,2,생명공학전공,2.58,2.58
상명대학교,2,수학교육과,2.34,2.34
상명대학교,2,스포츠건강관리전공,2.85,2.85
상명대학교,2,식품영양학전공,1.79,1.79
상명대학교,2,애니메이션전공,1.98,1.98
상명대학교,2,역사콘텐츠전공,3.65,3.65
상명대학교,2,영어교육과,2.63,2.63
상명대학교,2,의류학전공,1.23,1.23
상명대학교,2,전기공학전공,2.82,2.82
상명대학교,2,지적재산권전공,3.35,3.35
상명대학교,2,핀테크전공· 빅데이터융합전공· 스마트생산전공,2.3,2.3
상명대학교,2,한일문화콘텐츠전공,2.13,2.13
상명대학교,2,화공신소재전공,2.6,2.6
상명대학교,2,화학에너지공학전공,3.2,3.2
상명대학교,3,가족복지학과,3.16,3.47
상명대학교,3,교육학과,2.68,2.77
상명대학교,3,디지털만화영상전공,2.61,2.8
상명대학교,3,식품영양학전공,3.27,3.27
상명대학교,3,의류학전공,2.82,3.04
상명대학교,3,한일문화콘텐츠전공,2.7,2.82
상명대학교,3,행정학부,2.27,3.5
상명대학교,4,AI미디어콘텐츠전공,3.55,3.55
상명대학교,4,ARㆍVR미디어디자인전공,2.09,4.26
상명대학교,4,건설시스템공학과,4.27,4.27
상명대학교,4,경영공학과,4.58,4.59
상명대학교,4,경제금융학부,3.48,3.48
상명대학교,4,문헌정보학전공,3.49,3.49
상명대학교,4,수학교육과,2.93,2.93
상명대학교,4,시스템반도체공학과,4.71,4.71
상명대학교,4,연극전공(이론),2.54,2.54
상명대학교,4,전기공학전공,2.81,2.81
상명대학교,4,한국언어문화전공,4.6,4.6
상명대학교,4,화공신소재전공,2.81,2.81
상명대학교,4,휴먼지능정보공학전공,3.4,3.4
상명대학교,5,AI모빌리티공학과,4.81,5.06
상명대학교,5,게임전공,3.01,3.06
상명대학교,5,국어교육과,2.57,2.83
상명대학교,5,그린화학공학과,4.28,4.42
상명대학교,5,글로벌경영학과,3.68,3.81
상명대학교,5,생명공학전공,2.55,2.73
상명대학교,5,소프트웨어학과,4.2,4.57
상명대학교,5,역사콘텐츠전공,3.09,3.09
상명대학교,5,영어교육과,2.78,2.81
상명대학교,5,전자공학과,4.65,4.84
상명대학교,5,정보보안공학과,4.98,5.03
상명대학교,5,화학에너지공학전공,3.02,3.3
상명대학교,5,휴먼지능로봇공학과,4.48,4.8
상명대학교,6,공간환경학부,3.29,3.31
상명대학교,6,그린스마트시티학과,4.79,5.0
상명대학교,6,문화예술경영전공,3.99,4.06
상명대학교,6,컴퓨터과학전공,3.36,3.48
상명대학교,6,핀테크전공· 빅데이터융합전공· 스마트생산전공,3.36,3.43
상명대학교,7,경영학부,3.14,3.28
상명대학교,7,스마트정보통신공학과,4.97,5.02
상명대학교,7,스포츠건강관리전공,3.13,3.29
상명대학교,7,행정학부,3.19,3.28
상명대학교,8,경제금융학부,2.89,2.95
상명대학교,8,사진영상미디어전공,4.51,4.59
상명대학교,8,스포츠융합자유전공학부,4.13,4.17
상명대학교,9,식품공학과,4.39,4.4
상명대학교,9,영화영상전공(연출·스태프),3.51,3.85
상명대학교,9,휴먼지능정보공학전공,3.26,3.29
상명대학교,학생부교과 (서해5도학생전형),(서해5도학생전형),3.8,3.8
상명대학교,학생부교과 (특수교육대상자전형),(특수교육대상자전형),4.63,4.76
상지대학교,10,경영학과,4.64,4.73
상지대학교,10,보건계열,3.86,4.05
상지대학교,10,자유전공학부,5.02,6.44
상지대학교,10,체육학전공,5.28,6.25
상지대학교,11,물리치료학과,3.18,2.84
상지대학교,12,유아교육학과,5.68,5.78
상지대학교,12,임상병리학과,4.28,3.93
상지대학교,2,물리치료학과,3.11,3.11
상지대학교,5,동물자원학과,4.77,4.77
상지대학교,5,미디어영상 광고학과,5.25,5.25
상지대학교,5,호텔항공 관광경영학과,6.11,6.11
상지대학교,7,경찰법학과,5.51,5.14
상지대학교,7,문화콘텐츠 학과,5.17,4.0
상지대학교,7,작업치료학과,4.35,4.23
상지대학교,7,한의예과,1.63,1.57
상지대학교,8,리빙디자인 학과,4.47,5.07
상지대학교,8,사회복지학과,5.52,4.57
상지대학교,8,산업융합 디자인학과,4.36,4.12
상지대학교,8,시각영상 디자인학과,3.83,5.42
서강대학교,,AI기반자유전공학부,3.26,3.37
서강대학교,,게페르트국제학부,3.38,3.51
서강대학교,,경영학부,3.2,3.68
서강대학교,,경제학과,3.42,3.57
서강대학교,,국어국문학과,3.36,3.64
서강대학교,,글로벌한국학부,3.52,3.6
서강대학교,,기계공학과,2.65,3.28
서강대학교,,물리학과,3.5,3.71
서강대학교,,미디어&엔터테인먼트학과,1.86,2.51
서강대학교,,사학과,3.2,3.5
서강대학교,,사회과학부,1.77,1.81
서강대학교,,사회학과,2.91,2.99
서강대학교,,생명과학과,3.18,3.66
서강대학교,,수학과,3.0,4.0
서강대학교,,시스템반도체공학과,4.29,4.45
서강대학교,,신문방송학과,3.26,3.5
서강대학교,,심리학과,2.16,3.49
서강대학교,,아트&테크놀로지학과,3.0,3.15
서강대학교,,영문학부,3.4,3.48
서강대학교,,유럽문화학과,3.28,3.53
서강대학교,,인공지능학과,2.1,2.84
서강대학교,,인문학기반자유전공학부,3.3,3.5
서강대학교,,인문학부,1.94,1.96
서강대학교,,전자공학과,2.04,3.23
서강대학교,,정치외교학과,1.95,2.08
서강대학교,,종교학과,3.47,3.88
서강대학교,,중국문화학과,3.21,3.6
서강대학교,,지식융합미디어학부,1.97,1.99
서강대학교,,철학과,3.57,3.77
서강대학교,,컴퓨터공학과,1.75,3.35
서강대학교,,화공생명공학과,3.14,3.77
서강대학교,,화학과,3.36,4.06
서울교육대학교,교직인성우수자전형,초등교육학과,2.06,2.2
서울교육대학교,국가보훈대상자전형,초등교육학과,2.57,3.57
서울교육대학교,기초생활수급자등전형,초등교육학과,2.36,3.4
서울교육대학교,농어촌학생전형,초등교육학과,1.86,1.88
서울교육대학교,장애인등대상자전형,초등교육학과,2.88,3.19
서울대학교,10,간호대학,1.53,1.6
서울대학교,11,농경제사회학부,1.23,1.23
서울대학교,11,전기·정보공학부,1.06,1.1
서울대학교,12,화학생물공학부,1.26,1.3
서울대학교,14,인문계열,1.59,1.67
서울대학교,15,재료공학부,1.21,1.25
서울대학교,16,기계공학부,1.25,1.3
서울대학교,17,정치외교학부,1.11,1.21
서울대학교,26,경영대학,1.16,1.22
서울대학교,28,인문계열,1.33,1.4
서울대학교,4,산업공학과,1.28,1.28
서울대학교,4,정치외교학부,1.55,1.55
서울대학교,4,항공우주공학과,1.18,1.18
서울대학교,5,산림과학부,1.44,1.53
서울대학교,5,에너지자원공학과,1.15,1.27
서울대학교,5,지구환경과학부,1.22,1.39
서울대학교,6,사회복지학과,1.22,1.32
서울대학교,6,사회학과,1.09,1.12
서울대학교,6,식물생산과학부,1.33,1.34
서울대학교,6,식품·동물생명공학부,1.43,1.48
서울대학교,6,심리학과,1.09,1.26
서울대학교,6,조선해양공학과,1.52,1.54
서울대학교,6,지리학과,1.39,1.39
서울대학교,6,컴퓨터공학부,1.09,1.11
서울대학교,6,통계학과,1.13,1.15
서울대학교,7,경제학부,1.09,1.11
서울대학교,7,생명과학부,1.16,1.18
서울대학교,7,수리과학부,1.17,1.18
서울대학교,7,화학부,1.18,1.39
서울대학교,8,건설환경공학부,1.19,1.21
서울대학교,8,건축학과,1.28,1.32
서울대학교,8,경제학부,1.72,1.95
서울대학교,8,물리·천문학부 물리학전공,1.21,1.24
서울대학교,9,국어국문학과,1.77,1.86
서울대학교,9,노어노문학과,2.28,2.51
서울대학교,9,독어독문학과,2.16,2.56
서울대학교,9,불어불문학과,2.09,2.1
서울대학교,9,서어서문학과,2.56,2.87
서울대학교,9,아시아언어문명학부,1.71,1.95
서울대학교,9,언어학과,1.92,2.02
서울대학교,9,역사학부,1.36,1.43
서울대학교,9,영어영문학과,2.02,2.18
서울대학교,9,원자핵공학과,1.14,1.28
서울대학교,9,중어중문학과,1.84,2.32
서울시립대학교,10,국사학과,2.53,3.86
서울시립대학교,10,도시사회학과,2.43,2.51
서울시립대학교,10,세무학과,4.36,4.66
서울시립대학교,10,중국어문화학과,3.77,4.02
서울시립대학교,11,건축학부(건축학전공),2.65,3.07
서울시립대학교,11,국어국문학과,2.54,2.58
서울시립대학교,11,도시행정학과,2.26,2.29
서울시립대학교,11,사회복지학과,2.67,2.8
서울시립대학교,12,컴퓨터과학부,1.95,2.03
서울시립대학교,14,국제관계학과,2.5,2.54
서울시립대학교,14,화학공학과,2.04,2.14
서울시립대학교,14,환경공학부,2.0,2.23
서울시립대학교,15,전자전기컴퓨터공학부,2.29,2.72
서울시립대학교,15,조경학과,2.4,2.78
서울시립대학교,18,영어영문학과,4.2,4.55
서울시립대학교,2,건축학부(건축공학전공),2.5,2.5
서울시립대학교,2,도시공학과,2.52,2.52
서울시립대학교,2,물리학과,1.92,1.92
서울시립대학교,2,생명과학과,1.8,1.8
서울시립대학교,2,수학과,1.98,1.98
서울시립대학교,2,영어영문학과,2.76,2.76
서울시립대학교,2,융합응용화학과,1.73,1.73
서울시립대학교,2,인공지능학과,1.89,1.89
서울시립대학교,2,토목공학과,2.57,2.57
서울시립대학교,2,통계학과,2.09,2.09
서울시립대학교,2,환경원예학과,1.8,1.8
서울시립대학교,23,경영학부,2.86,3.34
서울시립대학교,24,전자전기컴퓨터공학부,2.28,2.41
서울시립대학교,24,행정학과,2.36,2.42
서울시립대학교,27,경제학부,2.39,3.15
서울시립대학교,3,건축학부(건축공학전공),2.92,3.15
서울시립대학교,3,건축학부(건축학전공),2.3,3.3
서울시립대학교,3,기계정보공학과,1.96,2.09
서울시립대학교,3,도시사회학과,2.08,2.43
서울시립대학교,3,사회복지학과,2.67,2.86
서울시립대학교,3,생명과학과,1.97,1.97
서울시립대학교,3,수학과,2.6,3.05
서울시립대학교,3,신소재공학과,2.17,2.8
서울시립대학교,3,컴퓨터과학부,1.83,2.07
서울시립대학교,3,토목공학과,2.9,3.33
서울시립대학교,3,통계학과,2.21,2.43
서울시립대학교,3,환경원예학과,1.64,1.82
서울시립대학교,4,도시공학과,2.02,2.02
서울시립대학교,4,도시사회학과,2.52,2.52
서울시립대학교,4,도시행정학과,3.25,3.25
서울시립대학교,4,사회복지학과,3.02,3.02
서울시립대학교,4,화학공학과,2.58,2.58
서울시립대학교,5,건축학부(건축학전공),1.99,2.01
서울시립대학교,5,경제학부,2.3,2.36
서울시립대학교,5,교통공학과,2.81,2.88
서울시립대학교,5,국제관계학과,2.87,2.94
서울시립대학교,5,물리학과,2.2,2.2
서울시립대학교,5,수학과,2.11,2.24
서울시립대학교,5,전자전기컴퓨터공학부,1.95,2.01
서울시립대학교,5,컴퓨터과학부,2.45,2.55
서울시립대학교,5,화학공학과,2.05,2.32
서울시립대학교,6,공간정보공학과,2.26,2.45
서울시립대학교,6,국제관계학과,2.22,2.24
서울시립대학교,6,세무학과,2.82,3.45
서울시립대학교,6,융합응용화학과,2.27,2.27
서울시립대학교,6,인공지능학과,2.16,2.18
서울시립대학교,6,행정학과,2.14,2.15
서울시립대학교,7,건축학부(건축공학전공),2.29,2.45
서울시립대학교,7,세무학과,2.15,2.71
서울시립대학교,7,토목공학과,2.3,2.59
서울시립대학교,78,경영학부,2.14,2.3
서울시립대학교,8,기계정보공학과,2.86,3.74
